run sep e_members phi f lambda elon_min elon_max sw_speed_mean sw_speed_std gamma tinit rinit vinit mean_residual arrtime_earth mae_t me_t rmse_t mstd_t
run_091 320 41 40.0000 0.7-1 34.0000 11.3366 34.4000 365 74 0.454146 2010-01-22T14:19 46 613 0.446341 2010-01-25T02:49:58.537 2.93829 -2.93829 1.26415 1.27985
run_091 330 42 30.0000 0.7-1 34.0000 10.2673 32.5622 365 74 0.514390 2010-01-22T14:19 46 636 0.704878 2010-01-25T02:45:54.146 3.00683 -3.00683 1.72932 1.75080
run_091 340 42 20.0000 0.7-1 34.0000 8.99659 30.0400 365 74 0.476829 2010-01-22T14:19 46 665 0.724390 2010-01-25T01:17:21.951 4.48512 -4.48268 2.11602 2.14231
run_091 350 45 10.0000 0.7-1 34.0000 7.47356 25.8025 378 83 0.558667 2010-01-22T14:19 46 719 0.593333 2010-01-24T23:18:48.000 6.49400 -6.46022 3.29085 3.32803
run_076 270 30 90.0000 0.7-1 34.0000 12.5600 31.8283 448 102 0.249333 2010-01-24T10:19 46 591 0.666667 2010-01-26T17:59:20.000 9.89800 -9.89800 1.86267 1.89451
run_076 280 28 80.0000 0.7-1 34.0000 12.6300 33.5050 495 97 0.335357 2010-01-24T10:19 46 575 0.646429 2010-01-26T18:29:21.429 9.39714 -9.39714 1.29181 1.31552
run_076 290 44 70.0000 0.7-1 34.0000 12.6200 34.7700 375 79 0.313409 2010-01-24T10:19 46 577 0.540909 2010-01-26T21:38:05.455 6.25159 -6.25159 0.637456 0.644825
run_076 300 43 60.0000 0.7-1 34.0000 12.4500 35.1800 372 78 0.405814 2010-01-24T10:19 46 581 0.625582 2010-01-26T22:40:37.674 5.20954 -5.20954 0.792109 0.801484
run_076 310 40 50.0000 0.7-1 34.0000 12.1800 35.4600 362 72 0.441250 2010-01-24T10:19 47 603 0.645000 2010-01-26T23:39:45.000 4.22450 -4.22450 1.24194 1.25776
run_076 320 41 40.0000 0.7-1 34.0000 11.4434 34.5500 367 77 0.474146 2010-01-24T10:19 47 633 0.792683 2010-01-26T21:48:51.220 6.07317 -6.07317 1.36083 1.37773
run_076 330 44 30.0000 0.7-1 34.0000 10.4050 32.6800 375 79 0.493636 2010-01-24T10:19 47 673 0.711364 2010-01-26T20:09:35.455 7.72818 -7.72818 1.71399 1.73380
run_076 340 47 20.0000 0.7-1 34.0000 9.11869 30.1446 381 84 0.510435 2010-01-24T10:19 47 708 0.713043 2010-01-26T18:25:11.739 9.47000 -9.47000 2.23586 2.26057
run_076 350 49 10.0000 0.7-1 34.0000 7.56469 26.0576 391 90 0.559388 2010-01-24T10:19 46 755 0.559184 2010-01-26T16:46:24.490 11.1169 -11.1169 3.11647 3.14877
run_051 270 15 90.0000 0.7-1 34.0000 12.6400 31.9747 565 122 0.355333 2010-02-07T18:19 46 604 0.573333 2010-02-09T22:27:40.000 12.2240 -12.2240 1.67552 1.73432
run_051 280 18 80.0000 0.7-1 34.0000 12.7000 33.5256 577 114 0.350556 2010-02-07T18:19 46 590 0.644445 2010-02-09T23:34:33.333 11.1106 -11.1106 1.30013 1.33783
run_051 290 30 70.0000 0.7-1 34.0000 12.6300 34.5500 462 55 0.286667 2010-02-07T18:19 46 582 0.450000 2010-02-10T01:55:20.000 8.76500 -8.76500 0.432587 0.439982
run_051 300 44 60.0000 0.7-1 34.0000 12.5100 34.6200 375 79 0.364545 2010-02-07T18:19 46 593 0.556818 2010-02-10T05:35:08.182 5.10091 -5.10091 0.746978 0.755614
run_051 310 44 50.0000 0.7-1 34.0000 12.1800 34.8600 375 79 0.424091 2010-02-07T18:19 47 607 0.606818 2010-02-10T05:35:21.818 5.09750 -5.09750 1.06950 1.08187
run_051 320 44 40.0000 0.7-1 34.0000 11.3750 34.1300 375 79 0.452045 2010-02-07T18:19 47 628 0.613637 2010-02-10T05:09:58.636 5.52182 -5.52182 1.20821 1.22218
run_051 330 44 30.0000 0.7-1 34.0000 10.3350 32.3775 375 79 0.457727 2010-02-07T18:19 46 656 0.650000 2010-02-10T04:19:21.818 6.36523 -6.36523 1.49076 1.50800
run_051 340 47 20.0000 0.7-1 34.0000 9.03404 29.6977 384 85 0.522979 2010-02-07T18:19 47 687 0.689362 2010-02-10T02:50:39.574 7.84489 -7.84489 2.17612 2.19965
run_051 350 48 10.0000 0.7-1 34.0000 7.50250 26.1406 388 88 0.566458 2010-02-07T18:19 46 737 0.597917 2010-02-10T01:51:17.500 8.83625 -8.83625 3.13241 3.16556
run_025 320 49 40.0000 0.7-1 34.0000 11.1729 33.5100 482 102 0.288367 2010-04-19T10:19 47 713 0.822449 2010-04-21T10:00:53.878 8.88816 -8.88816 0.691799 0.698968
run_025 330 41 30.0000 0.7-1 34.0000 10.1500 31.8619 581 80 0.305610 2010-04-19T10:19 46 764 0.797561 2010-04-21T05:10:02.927 13.7373 -13.7373 0.554643 0.561534
run_025 340 16 20.0000 0.7-1 34.0000 8.90000 28.3950 612 59 0.143750 2010-04-19T09:02 48 836 0.650000 2010-04-21T00:43:52.500 18.1731 -18.1731 0.314458 0.324771
run_025 350 15 10.0000 0.7-1 34.0000 7.10000 24.8760 628 56 0.0940000 2010-04-19T09:02 46 908 0.540000 2010-04-20T21:20:56.000 21.5587 -21.5587 0.620428 0.642204
run_004 340 48 20.0000 0.7-1 34.0000 8.74750 29.1450 387 87 0.428125 2010-05-27T10:20 47 673 0.504167 2010-05-29T19:41:55.000 6.10792 6.10792 1.60757 1.62458
run_004 350 26 10.0000 0.7-1 34.0000 6.86000 24.8200 400 95 0.553846 2010-05-27T09:02 46 758 0.600000 2010-05-29T17:27:43.846 3.89808 3.87192 2.14274 2.18517
run_083 270 5 90.0000 0.7-1 34.0000 12.3400 32.1900 650 39 0.0420000 2010-06-03T21:02 47 842 0.400000 2010-06-05T12:22:00.000 21.6000 -21.6000 0.00000 0.00000
run_083 300 72 60.0000 0.7-1 34.0000 11.8400 33.9100 462 130 0.283472 2010-06-03T21:02 45 791 0.300000 2010-06-05T19:11:01.667 14.7860 -14.7860 0.540161 0.543952
run_083 310 73 50.0000 0.7-1 34.0000 11.7500 34.5400 465 132 0.378767 2010-06-03T21:02 47 849 0.273973 2010-06-05T18:42:41.096 15.2582 -15.2582 1.09405 1.10162
run_083 320 76 40.0000 0.7-1 34.0000 11.2900 33.7900 475 137 0.294079 2010-06-03T21:02 48 884 0.190789 2010-06-05T15:57:47.368 18.0070 -18.0070 0.872881 0.878681
run_083 330 76 30.0000 0.7-1 34.0000 10.4300 31.6600 475 137 0.185921 2010-06-03T21:02 48 904 0.126316 2010-06-05T13:31:20.526 20.4474 -20.4474 0.528703 0.532216
run_083 340 61 20.0000 0.7-1 34.0000 8.76131 28.6113 502 134 0.143115 2010-06-03T21:02 47 928 0.0999999 2010-06-05T11:47:51.148 22.1739 -22.1739 0.403929 0.407281
run_083 350 5 10.0000 0.7-1 34.0000 6.55000 24.1900 650 39 0.0860000 2010-06-03T19:45 45 925 0.200000 2010-06-05T08:45:00.000 25.2300 -25.2300 0.00000 0.00000
run_052 310 12 50.0000 0.7-1 34.0000 11.7400 34.5200 629 57 0.0575000 2010-06-26T09:02 47 827 0.200000 2010-06-28T01:05:20.000 10.5133 -10.5133 0.160278 0.167405
run_052 330 12 30.0000 0.7-1 34.0000 10.1200 31.2400 637 44 0.0783333 2010-06-26T09:02 48 877 0.700000 2010-06-27T22:58:40.000 12.6258 -12.6258 0.158822 0.165884
run_052 340 16 20.0000 0.7-1 34.0000 8.23313 28.7800 598 79 0.0806250 2010-06-26T09:02 46 963 0.600000 2010-06-27T20:13:26.250 15.3856 -15.3856 0.109885 0.113488
run_052 350 16 10.0000 0.7-1 34.0000 7.67125 24.8587 648 47 0.0568750 2010-06-26T09:02 49 1007 0.500000 2010-06-27T18:14:52.500 17.3556 -17.3556 0.998374 1.03112
run_093 270 28 90.0000 0.7-1 34.0000 12.2800 31.0178 492 91 0.366071 2010-07-02T06:20 46 611 0.689286 2010-07-04T13:32:30.000 10.1929 -10.1929 1.65844 1.68888
run_093 280 12 80.0000 0.7-1 34.0000 12.2900 32.4200 672 24 0.659167 2010-07-02T06:20 46 583 0.775000 2010-07-04T12:22:30.000 11.3600 -11.3600 0.984877 1.02867
run_093 290 40 70.0000 0.7-1 34.0000 12.3100 33.5200 409 77 0.306500 2010-07-02T06:20 46 591 0.407500 2010-07-04T17:27:00.000 6.28275 -6.28275 0.560861 0.568006
run_093 310 34 50.0000 0.7-1 34.0000 12.0500 34.0800 344 62 0.252353 2010-07-02T06:20 48 728 0.923529 2010-07-04T15:42:03.529 8.03265 -8.03265 1.08863 1.10501
run_093 320 45 40.0000 0.7-1 34.0000 10.9433 33.2000 383 92 0.260222 2010-07-02T06:20 46 774 0.868889 2010-07-04T09:14:26.667 14.4840 -14.4840 1.03034 1.04199
run_093 330 69 30.0000 0.7-1 34.0000 9.90000 31.2477 453 125 0.384783 2010-07-02T05:02 46 825 0.700000 2010-07-04T04:35:20.000 19.1310 -19.1310 1.16756 1.17612
run_093 340 76 20.0000 0.7-1 34.0000 8.96000 28.4875 475 137 0.395526 2010-07-02T05:02 47 874 0.501316 2010-07-04T01:40:01.579 22.0532 -22.0532 1.35928 1.36831
run_093 350 76 10.0000 0.7-1 34.0000 7.39750 25.2725 475 137 0.319737 2010-07-02T05:02 47 920 0.367105 2010-07-03T23:44:43.421 23.9759 -23.9759 1.96425 1.97730
run_060 270 46 90.0000 0.7-1 34.0000 12.1600 31.6722 530 117 0.280870 2010-10-25T09:02 45 747 0.269565 2010-10-27T06:18:57.391 5.51000 5.51000 1.50764 1.52430
run_060 280 45 80.0000 0.7-1 34.0000 12.5800 33.4200 553 113 0.234889 2010-10-25T09:02 46 788 0.217778 2010-10-27T03:38:26.667 2.83378 2.83378 0.897315 0.907455
run_060 290 45 70.0000 0.7-1 34.0000 12.7900 34.3100 564 94 0.178667 2010-10-25T09:02 47 831 0.162222 2010-10-27T01:30:53.333 0.708444 0.708444 0.373303 0.377521
run_060 300 31 60.0000 0.7-1 34.0000 12.7100 34.4500 615 56 0.137097 2010-10-25T09:02 47 864 0.122581 2010-10-26T23:21:01.935 1.45581 -1.45581 0.150414 0.152900
run_060 310 31 50.0000 0.7-1 34.0000 12.3500 35.5200 608 68 0.102581 2010-10-25T09:02 48 895 0.119355 2010-10-26T21:51:40.645 2.94581 -2.94581 0.410144 0.416923
run_060 320 37 40.0000 0.7-1 34.0000 11.7400 33.8700 543 131 0.0967567 2010-10-25T09:02 49 933 0.100000 2010-10-26T20:56:19.459 3.86811 -3.86811 0.446408 0.452566
run_060 330 35 30.0000 0.7-1 34.0000 9.99314 32.2591 526 131 0.0985714 2010-10-25T09:02 47 986 0.108571 2010-10-26T19:35:37.714 5.21657 -5.21657 0.362499 0.367791
run_060 340 34 20.0000 0.7-1 34.0000 8.84412 29.9300 529 132 0.0935294 2010-10-25T09:02 48 1046 0.100000 2010-10-26T17:46:37.059 7.03176 -7.03176 0.298580 0.303070
run_060 350 16 10.0000 0.7-1 34.0000 7.05375 25.6100 557 141 0.0537500 2010-10-25T09:02 47 1103 0.187500 2010-10-26T14:38:22.500 10.1750 -10.1750 0.476091 0.491704
run_098 270 22 90.0000 0.7-1 34.0000 12.7300 31.9677 515 108 0.349545 2010-12-17T10:19 47 610 0.577273 2010-12-19T15:13:05.455 2.90273 -2.90273 1.59444 1.63196
run_098 280 38 80.0000 0.7-1 34.0000 13.0000 33.4158 448 83 0.271316 2010-12-17T10:19 47 622 0.463158 2010-12-19T15:06:06.316 3.01868 -3.01868 1.29373 1.31110
run_098 290 34 70.0000 0.7-1 34.0000 12.9500 34.3406 494 65 0.330000 2010-12-17T10:19 47 624 0.532353 2010-12-19T13:49:17.647 4.29882 -4.29882 0.631696 0.641196
run_098 300 52 60.0000 0.7-1 34.0000 12.8800 34.8700 400 94 0.292692 2010-12-17T10:19 48 645 0.438461 2010-12-19T15:20:20.769 2.78096 -2.78096 0.526842 0.531982
run_098 310 56 50.0000 0.7-1 34.0000 12.0050 34.7650 412 101 0.303036 2010-12-17T10:19 46 667 0.546429 2010-12-19T13:18:32.143 4.81250 -4.81250 0.533336 0.538163
run_098 320 58 40.0000 0.7-1 34.0000 11.2081 34.7500 418 105 0.345172 2010-12-17T10:19 46 695 0.431034 2010-12-19T12:04:40.345 6.04466 -6.04466 0.777210 0.783998
run_098 330 61 30.0000 0.7-1 34.0000 10.3377 33.0667 428 111 0.288197 2010-12-17T10:19 46 712 0.554098 2010-12-19T09:55:21.639 8.20017 -8.20017 0.597252 0.602208
run_098 340 60 20.0000 0.7-1 34.0000 9.30500 30.3000 425 108 0.410167 2010-12-17T10:19 48 765 0.401667 2010-12-19T10:18:35.000 7.81300 -7.81300 1.38506 1.39675
run_098 350 62 10.0000 0.7-1 34.0000 7.47194 26.0881 431 112 0.455161 2010-12-17T09:02 46 812 0.450000 2010-12-19T09:24:23.226 8.71839 -8.71839 2.17432 2.19207
run_038 310 46 50.0000 0.7-1 34.0000 12.1600 36.0200 387 84 0.314565 2011-01-29T14:19 47 607 0.793478 2011-01-31T22:48:07.826 8.73457 -8.73457 0.733902 0.742011
run_038 320 44 40.0000 0.7-1 34.0000 11.4242 34.5300 372 78 0.492558 2011-01-29T14:19 47 631 0.776744 2011-02-01T01:50:09.767 5.70070 -5.70070 1.37827 1.39458
run_038 330 48 30.0000 0.7-1 34.0000 10.3815 32.5923 384 85 0.450213 2011-01-29T14:19 46 660 0.793617 2011-01-31T22:29:37.021 9.04511 -9.04511 1.37119 1.38601
run_038 340 40 20.0000 0.7-1 34.0000 9.13900 30.0600 365 76 0.319250 2011-01-29T14:19 47 698 0.847500 2011-01-31T20:45:36.000 10.7783 -10.7783 1.57279 1.59283
run_038 350 56 10.0000 0.7-1 34.0000 7.55643 26.3466 412 102 0.496786 2011-01-29T14:19 46 764 0.707143 2011-01-31T17:00:30.000 14.5327 -14.5327 2.45203 2.47422
run_077 270 34 90.0000 0.7-1 34.0000 12.8300 31.9265 469 96 0.354118 2011-02-09T22:19 47 628 0.544118 2011-02-12T02:38:07.059 12.5012 -12.5012 1.80305 1.83016
run_077 280 24 80.0000 0.7-1 34.0000 12.8500 33.5171 509 92 0.305000 2011-02-09T22:19 47 621 0.641667 2011-02-12T02:29:50.000 12.6396 -12.6396 1.18142 1.20683
run_077 290 8 70.0000 0.7-1 34.0000 12.6400 34.4800 687 13 0.908750 2011-02-09T22:19 46 583 0.762500 2011-02-12T00:52:45.000 14.2575 -14.2575 0.248583 0.265747
run_077 300 32 60.0000 0.7-1 34.0000 12.4300 35.4700 462 58 0.320938 2011-02-09T22:19 46 584 0.250000 2011-02-12T05:34:56.250 9.55469 -9.55469 0.194358 0.197468
run_077 310 42 50.0000 0.7-1 34.0000 12.1500 34.5400 369 76 0.444524 2011-02-09T22:19 47 604 0.545238 2011-02-12T10:54:42.857 4.22500 -4.22500 1.22483 1.23968
run_077 320 43 40.0000 0.7-1 34.0000 11.3765 34.4400 372 78 0.473488 2011-02-09T22:19 47 627 0.753488 2011-02-12T09:50:51.628 5.28954 -5.28954 1.32277 1.33842
run_077 330 48 30.0000 0.7-1 34.0000 10.3515 32.5923 384 85 0.418936 2011-02-09T22:19 46 660 0.812766 2011-02-12T06:15:34.468 8.87829 -8.87829 1.27660 1.29040
run_077 340 47 20.0000 0.7-1 34.0000 9.09213 29.9219 386 88 0.287234 2011-02-09T22:19 46 696 0.897873 2011-02-12T02:14:21.702 12.8994 -12.8994 1.44099 1.45657
run_077 350 59 10.0000 0.7-1 34.0000 7.52034 25.7046 422 108 0.420509 2011-02-09T22:19 46 762 0.749152 2011-02-11T23:04:21.356 16.0686 -16.0686 2.71166 2.73493
run_021 270 18 90.0000 0.7-1 34.0000 12.5800 32.2189 577 114 0.408333 2011-02-13T06:19 46 592 0.405556 2011-02-15T11:46:46.667 11.2728 -11.2728 1.76320 1.81432
run_021 280 41 80.0000 0.7-1 34.0000 12.7900 33.2544 410 83 0.333415 2011-02-13T06:19 47 600 0.519512 2011-02-15T14:42:39.512 8.34244 -8.34244 1.28952 1.30554
run_021 290 42 70.0000 0.7-1 34.0000 12.7000 34.6000 402 81 0.270238 2011-02-13T06:19 46 597 0.640476 2011-02-15T14:41:22.857 8.36309 -8.36309 0.560142 0.566932
run_021 300 30 60.0000 0.7-1 34.0000 12.4500 35.0300 443 55 0.296333 2011-02-13T06:19 46 586 0.523333 2011-02-15T14:38:20.000 8.41500 -8.41500 0.271928 0.276577
run_021 310 43 50.0000 0.7-1 34.0000 12.1300 34.7100 372 78 0.426512 2011-02-13T06:19 47 600 0.465116 2011-02-15T18:22:15.349 4.68256 -4.68256 1.09012 1.10303
run_021 320 42 40.0000 0.7-1 34.0000 11.3052 34.0400 369 76 0.451905 2011-02-13T06:19 46 612 0.640476 2011-02-15T18:37:20.000 4.43191 -4.43191 1.24222 1.25728
run_021 330 43 30.0000 0.7-1 34.0000 10.2672 32.6481 372 78 0.505814 2011-02-13T06:19 46 643 0.760465 2011-02-15T17:44:39.070 5.31093 -5.31093 1.60798 1.62701
run_021 340 46 20.0000 0.7-1 34.0000 8.98913 29.6950 381 84 0.435435 2011-02-13T06:19 46 681 0.778261 2011-02-15T14:18:53.478 8.74087 -8.74087 2.00909 2.03129
run_021 350 52 10.0000 0.7-1 34.0000 7.48308 25.6063 400 95 0.498846 2011-02-13T06:19 46 737 0.588462 2011-02-15T11:21:55.385 11.6923 -11.6923 2.83644 2.86411
run_079 270 18 90.0000 0.7-1 34.0000 13.1100 32.2100 512 67 0.261111 2011-02-23T14:19 48 669 0.400000 2011-02-25T14:44:00.000 2.03000 2.03000 0.820027 0.843801
run_079 280 24 80.0000 0.7-1 34.0000 13.4500 33.4000 556 70 0.265417 2011-02-23T14:19 49 695 0.300000 2011-02-25T12:19:25.000 0.741667 -0.380000 0.747813 0.763897
run_079 290 14 70.0000 0.7-1 34.0000 12.2500 33.9300 601 68 0.287857 2011-02-23T13:02 45 714 0.300000 2011-02-25T10:20:34.286 2.36071 -2.36071 0.234474 0.243325
run_079 330 15 30.0000 0.7-1 34.0000 9.95000 32.4900 575 66 0.220000 2011-02-23T13:02 46 714 0.200000 2011-02-25T10:24:40.000 2.29600 -2.29600 0.215338 0.222897
run_079 340 59 20.0000 0.7-1 34.0000 9.16627 30.1870 422 107 0.394237 2011-02-23T14:19 47 735 0.450848 2011-02-25T15:28:54.915 2.79356 2.77593 1.27273 1.28365
run_079 350 58 10.0000 0.7-1 34.0000 7.57535 25.9364 419 107 0.472586 2011-02-23T14:19 47 787 0.486207 2011-02-25T15:45:25.862 3.37586 3.04965 2.60849 2.63127
run_066 270 15 90.0000 0.7-1 34.0000 12.8900 31.8500 618 56 0.0960000 2011-02-28T09:02 47 857 0.100000 2011-03-01T23:02:40.000 3.67067 3.67067 0.639536 0.661983
run_066 280 5 80.0000 0.7-1 34.0000 13.1200 34.0100 650 39 0.0340000 2011-02-28T09:02 48 877 0.100000 2011-03-01T21:22:00.000 1.99000 1.99000 0.00000 0.00000
run_066 310 3 50.0000 0.7-1 34.0000 12.4500 34.8000 675 25 0.0266667 2011-02-28T09:02 49 906 0.00000 2011-03-01T19:52:00.000 0.490000 0.490000 0.00000 0.00000
run_066 320 9 40.0000 0.7-1 34.0000 11.7600 34.4300 650 43 0.0522222 2011-02-28T09:02 49 925 0.00000 2011-03-01T19:30:53.333 0.257778 0.144444 0.228284 0.242132
run_066 330 5 30.0000 0.7-1 34.0000 10.7500 33.3300 650 39 0.0500000 2011-02-28T09:02 51 944 0.100000 2011-03-01T18:40:00.000 0.704000 -0.704000 0.0680000 0.0760263
run_066 340 5 20.0000 0.7-1 34.0000 8.09000 28.5400 650 39 0.0880000 2011-02-28T07:45 45 969 0.160000 2011-03-01T18:25:00.000 0.960000 -0.960000 5.96046e-08 0.00000
run_013 270 10 90.0000 0.7-1 34.0000 12.9300 31.8800 547 91 0.351000 2011-03-07T06:19 48 658 0.600000 2011-03-09T07:14:00.000 4.15400 -4.15400 0.711382 0.749862
run_013 280 3 80.0000 0.7-1 34.0000 12.8900 33.0900 691 14 0.876667 2011-03-07T06:19 47 652 0.500000 2011-03-09T06:19:00.000 5.07333 -5.07333 0.471405 0.577350
run_013 290 56 70.0000 0.7-1 34.0000 13.3200 34.0900 412 101 0.429286 2011-03-07T06:19 49 705 0.451786 2011-03-09T10:18:27.857 1.21696 -1.07875 1.08326 1.09306
run_013 300 60 60.0000 0.7-1 34.0000 12.0600 34.7300 425 108 0.368000 2011-03-07T05:02 45 740 0.426666 2011-03-09T07:25:20.000 3.96817 -3.96817 0.918534 0.926286
run_013 310 64 50.0000 0.7-1 34.0000 11.7900 34.3900 437 116 0.372656 2011-03-07T05:02 46 763 0.323437 2011-03-09T05:27:18.750 5.93484 -5.93484 0.951328 0.958849
run_013 320 66 40.0000 0.7-1 34.0000 11.1400 34.2500 443 120 0.345455 2011-03-07T05:02 46 771 0.306061 2011-03-09T04:16:32.727 7.11439 -7.11439 0.892523 0.899362
run_013 330 65 30.0000 0.7-1 34.0000 10.3785 32.6900 452 119 0.330615 2011-03-07T06:19 47 763 0.241538 2011-03-09T03:52:23.077 7.51584 -7.51584 0.682849 0.688163
run_013 350 51 10.0000 0.7-1 34.0000 7.42784 25.9902 397 92 0.507451 2011-03-07T06:19 46 719 0.405882 2011-03-09T12:37:09.412 2.11392 1.22882 2.19260 2.21442
run_084 270 3 90.0000 0.7-1 34.0000 12.6200 32.2800 691 14 1.20333 2011-03-10T02:19 47 617 0.300000 2011-03-12T03:35:40.000 16.7400 -16.7400 0.551543 0.675500
run_084 280 11 80.0000 0.7-1 34.0000 12.7200 33.2164 675 25 0.589091 2011-03-10T02:19 47 604 0.509091 2011-03-12T05:40:49.091 14.6573 -14.6573 1.01037 1.05969
run_084 290 12 70.0000 0.7-1 34.0000 12.5300 34.0100 675 21 0.666667 2011-03-10T02:19 46 585 0.566667 2011-03-12T06:37:20.000 13.7142 -13.7142 0.271982 0.284076
run_084 300 30 60.0000 0.7-1 34.0000 12.3000 34.7400 457 56 0.236000 2011-03-10T02:19 46 576 0.553333 2011-03-12T10:48:40.000 9.52567 -9.52567 0.283780 0.288632
run_084 310 36 50.0000 0.7-1 34.0000 12.1800 34.8100 350 65 0.348056 2011-03-10T02:19 47 645 0.875000 2011-03-12T15:09:16.667 5.18222 -5.18222 1.29152 1.30984
run_084 320 48 40.0000 0.7-1 34.0000 11.2498 33.6900 388 88 0.431250 2011-03-10T02:19 47 683 0.795833 2011-03-12T10:01:28.750 10.3142 -10.3142 1.32240 1.33639
run_084 330 57 30.0000 0.7-1 34.0000 10.2225 32.1225 412 101 0.481429 2011-03-10T02:19 46 717 0.703571 2011-03-12T06:31:36.429 13.8118 -13.8118 1.36486 1.37721
run_084 340 59 20.0000 0.7-1 34.0000 9.17865 29.7731 422 107 0.454746 2011-03-10T02:19 47 748 0.608475 2011-03-12T04:13:29.492 16.1146 -16.1146 1.66726 1.68157
run_084 350 60 10.0000 0.7-1 34.0000 7.58033 26.2290 425 109 0.456000 2011-03-10T02:19 47 793 0.463333 2011-03-12T03:03:36.000 17.2813 -17.2813 2.33237 2.35205
run_087 270 37 90.0000 0.7-1 34.0000 12.5600 31.6259 439 82 0.317297 2011-04-05T02:19 47 610 0.605406 2011-04-07T09:58:43.784 8.82108 -8.82108 1.94955 1.97644
run_087 280 41 80.0000 0.7-1 34.0000 12.7400 32.8500 420 87 0.302195 2011-04-05T02:19 47 616 0.512195 2011-04-07T09:59:00.000 8.81683 -8.81683 1.12130 1.13523
run_087 290 37 70.0000 0.7-1 34.0000 12.5700 33.7600 441 75 0.316216 2011-04-05T02:19 46 612 0.562162 2011-04-07T09:39:16.216 9.14567 -9.14567 0.518592 0.525746
run_087 300 11 60.0000 0.7-1 34.0000 12.2800 33.9300 622 55 0.186364 2011-04-05T02:19 46 587 0.472727 2011-04-07T08:52:38.182 9.92182 -9.92182 0.216157 0.226708
run_087 310 44 50.0000 0.7-1 34.0000 12.0600 34.6600 375 79 0.402954 2011-04-05T02:19 47 628 0.900000 2011-04-07T13:54:54.545 4.88500 -4.88500 1.20196 1.21586
run_087 320 44 40.0000 0.7-1 34.0000 11.1855 33.7700 379 87 0.265682 2011-04-05T02:19 46 671 0.888636 2011-04-07T08:29:05.455 10.3177 -10.3177 0.736274 0.744786
run_087 330 61 30.0000 0.7-1 34.0000 10.0952 32.0572 428 111 0.317213 2011-04-05T02:19 46 715 0.806557 2011-04-07T03:28:18.689 15.3333 -15.3333 0.869203 0.876417
run_087 340 67 20.0000 0.7-1 34.0000 9.10508 29.6418 447 121 0.282537 2011-04-05T02:19 47 765 0.738806 2011-04-06T23:50:50.149 18.9576 -18.9576 1.24418 1.25357
run_087 350 75 10.0000 0.7-1 34.0000 7.33920 25.4571 472 136 0.305333 2011-04-05T01:02 46 823 0.562667 2011-04-06T20:42:21.600 22.1016 -22.1016 1.63280 1.64380
run_023 340 48 20.0000 0.7-1 34.0000 8.76500 29.1600 387 87 0.418333 2011-04-27T10:19 46 663 0.537500 2011-04-29T19:16:52.500 2.63375 2.59292 1.40047 1.41529
run_010 300 3 60.0000 0.7-1 34.0000 12.1800 33.8100 700 0 1.85000 2011-06-04T10:20 47 596 0.700000 2011-06-06T12:13:20.000 16.9133 -16.9133 0.0801388 0.0981496
run_010 310 44 50.0000 0.7-1 34.0000 11.7500 34.2500 392 83 0.301818 2011-06-04T10:20 47 596 0.488636 2011-06-06T21:28:24.545 7.65977 -7.65977 0.780048 0.789066
run_010 320 43 40.0000 0.7-1 34.0000 10.9540 33.0800 372 78 0.479535 2011-06-04T10:20 46 612 0.458140 2011-06-07T00:50:16.744 4.29233 -4.29233 1.34898 1.36494
run_010 330 41 30.0000 0.7-1 34.0000 9.90781 31.2329 365 74 0.508537 2011-06-04T10:20 46 633 0.673171 2011-06-07T01:34:55.610 3.54463 -3.54463 1.88304 1.90643
run_010 340 43 20.0000 0.7-1 34.0000 8.66861 28.6000 372 78 0.553954 2011-06-04T10:20 46 664 0.718605 2011-06-07T00:15:29.302 4.89930 -4.86535 2.59960 2.63037
run_010 350 45 10.0000 0.7-1 34.0000 7.20756 24.8233 378 83 0.578222 2011-06-04T10:20 46 717 0.548889 2011-06-06T22:19:54.667 6.84044 -6.79289 3.59338 3.63399
run_030 320 6 40.0000 0.7-1 34.0000 10.8067 32.7100 691 12 1.22000 2011-07-07T14:20 46 611 0.516667 2011-07-09T16:47:20.000 13.4900 -13.4900 0.196893 0.215685
run_030 330 40 30.0000 0.7-1 34.0000 9.93795 31.2336 359 71 0.427949 2011-07-07T14:20 46 646 0.774359 2011-07-10T05:06:21.538 1.71744 -1.17179 1.77134 1.79449
run_030 340 47 20.0000 0.7-1 34.0000 8.69468 28.3891 384 85 0.490000 2011-07-07T14:20 46 682 0.738298 2011-07-10T01:07:16.596 5.15149 -5.15149 2.34347 2.36880
run_030 350 51 10.0000 0.7-1 34.0000 7.21431 24.8449 398 94 0.526863 2011-07-07T14:20 46 737 0.556863 2011-07-09T22:25:31.765 7.84941 -7.84941 3.16886 3.20039
run_028 270 58 90.0000 0.7-1 34.0000 11.8500 30.9441 418 105 0.322241 2011-08-06T21:02 45 703 0.186207 2011-08-09T01:57:31.034 4.34466 -4.34466 1.70207 1.71693
run_028 280 61 80.0000 0.7-1 34.0000 12.0000 32.4457 428 111 0.312295 2011-08-06T21:02 45 708 0.208197 2011-08-09T00:37:04.918 5.68541 -5.68541 1.12569 1.13503
run_028 290 56 70.0000 0.7-1 34.0000 13.0800 33.2600 453 106 0.297500 2011-08-06T22:20 49 703 0.187500 2011-08-08T23:39:06.429 6.66500 -6.66500 0.553721 0.558732
