run sep e_members phi f lambda elon_min elon_max sw_speed_mean sw_speed_std gamma tinit rinit vinit mean_residual arrtime_earth mae_t me_t rmse_t mstd_t
run_025 320 66 40.0000 0.7-1 50.0000 11.8764 33.8523 492 137 0.117879 2010-04-19T09:02 48 945 0.557576 2010-04-20T22:12:33.636 11.3142 -11.3142 0.629126 0.633947
run_025 330 61 30.0000 0.7-1 50.0000 10.7448 32.9000 487 141 0.0845901 2010-04-19T09:02 48 1033 0.434426 2010-04-20T18:30:55.082 15.0103 -15.0103 0.285347 0.287715
run_025 340 47 20.0000 0.7-1 50.0000 9.53234 30.4664 506 142 0.0797872 2010-04-19T09:02 47 1136 0.255319 2010-04-20T15:25:43.404 18.0977 -18.0977 0.226041 0.228485
run_025 350 44 10.0000 0.7-1 50.0000 8.51000 27.3355 497 141 0.0727273 2010-04-19T07:45 49 1247 0.143182 2010-04-20T12:34:05.455 20.9595 -20.9595 0.434087 0.439106
run_004 330 9 30.0000 0.7-1 50.0000 9.44000 32.0500 600 68 0.315556 2010-05-27T07:45 45 770 0.800000 2010-05-29T04:19:26.667 2.60333 -2.60333 0.114115 0.121037
run_004 340 68 20.0000 0.7-1 50.0000 9.37999 30.3525 450 123 0.363235 2010-05-27T09:02 46 787 0.550000 2010-05-29T08:34:22.941 1.85838 1.64985 1.28761 1.29718
run_004 350 49 10.0000 0.7-1 50.0000 8.17469 26.0714 497 134 0.302245 2010-05-27T09:02 47 877 0.253061 2010-05-29T03:04:07.347 3.85714 -3.85714 1.02407 1.03468
run_083 270 19 90.0000 0.7-1 50.0000 13.1700 32.4621 567 104 0.0831579 2010-06-03T21:02 49 963 0.300000 2010-06-05T08:37:15.789 12.3000 -12.3000 0.955736 0.981926
run_083 280 4 80.0000 0.7-1 50.0000 12.9800 33.8600 662 32 0.0775000 2010-06-03T21:02 49 962 0.400000 2010-06-05T07:52:00.000 13.0500 -13.0500 0.00000 0.00000
run_083 300 76 60.0000 0.7-1 50.0000 12.9300 34.5600 475 137 0.247763 2010-06-03T21:02 49 922 0.200000 2010-06-05T14:14:37.895 6.67605 -6.67605 0.708371 0.713078
run_083 310 76 50.0000 0.7-1 50.0000 12.4525 33.9200 475 137 0.181053 2010-06-03T21:02 48 964 0.143421 2010-06-05T11:46:41.842 9.14342 -9.14342 0.719431 0.724211
run_083 320 66 40.0000 0.7-1 50.0000 11.4397 33.4688 492 137 0.124545 2010-06-03T21:02 47 993 0.125758 2010-06-05T09:21:27.273 11.5658 -11.5658 0.609140 0.613808
run_083 330 35 30.0000 0.7-1 50.0000 10.5129 32.3189 545 135 0.0700000 2010-06-03T21:02 47 1005 0.525715 2010-06-05T06:49:36.000 14.0986 -14.0986 0.304041 0.308480
run_083 340 39 20.0000 0.7-1 50.0000 9.28000 29.3969 480 141 0.0671795 2010-06-03T19:45 47 1121 0.320513 2010-06-05T03:45:30.769 17.1685 -17.1685 0.203451 0.206111
run_083 350 40 10.0000 0.7-1 50.0000 8.37000 26.5302 485 143 0.0677500 2010-06-03T19:45 49 1233 0.147500 2010-06-05T01:03:00.000 19.8775 -19.8775 0.413393 0.418659
run_052 320 76 40.0000 0.7-1 50.0000 11.5350 33.2500 475 137 0.136053 2010-06-26T09:02 47 1006 0.250000 2010-06-27T21:42:18.947 3.41829 -3.41829 0.638853 0.643098
run_052 330 76 30.0000 0.7-1 50.0000 10.6125 32.0525 475 137 0.134474 2010-06-26T09:02 47 1061 0.309210 2010-06-27T20:15:57.632 4.85895 -4.85895 0.473647 0.476794
run_052 340 66 20.0000 0.7-1 50.0000 9.59500 30.6085 492 137 0.121212 2010-06-26T09:02 47 1105 0.274242 2010-06-27T18:28:04.545 6.65788 -6.65788 0.429014 0.432302
run_052 350 61 10.0000 0.7-1 50.0000 8.33639 26.9613 487 141 0.0826229 2010-06-26T09:02 48 1117 0.254098 2010-06-27T16:38:04.918 8.49213 -8.49213 0.802911 0.809574
run_093 300 62 60.0000 0.7-1 50.0000 12.0100 33.4800 431 112 0.476452 2010-07-02T05:02 45 808 0.430645 2010-07-04T08:37:09.677 2.53403 -2.51726 1.70547 1.71939
run_093 310 70 50.0000 0.7-1 50.0000 12.1800 34.2500 456 127 0.441714 2010-07-02T05:02 48 856 0.405714 2010-07-04T04:10:08.571 6.96771 -6.96771 1.49565 1.50645
run_093 320 76 40.0000 0.7-1 50.0000 11.6050 33.3500 475 137 0.340263 2010-07-02T05:02 48 900 0.330263 2010-07-04T00:16:18.158 10.8667 -10.8667 1.09153 1.09879
run_093 330 76 30.0000 0.7-1 50.0000 10.6550 31.9650 475 137 0.211184 2010-07-02T05:02 47 932 0.250000 2010-07-03T21:21:23.684 13.7832 -13.7832 0.677828 0.682332
run_093 340 63 20.0000 0.7-1 50.0000 9.56953 29.7306 490 140 0.127619 2010-07-02T05:02 47 949 0.260318 2010-07-03T18:34:45.714 16.5614 -16.5614 0.574127 0.578738
run_060 270 55 90.0000 0.7-1 50.0000 12.8300 32.4413 514 134 0.203273 2010-10-25T09:02 47 857 0.241818 2010-10-27T01:36:10.909 7.64691 7.64691 1.86527 1.88246
run_060 280 52 80.0000 0.7-1 50.0000 13.3400 33.8288 514 138 0.131923 2010-10-25T09:02 49 910 0.244231 2010-10-26T22:41:25.385 4.73308 4.73308 1.18085 1.19237
run_060 290 43 70.0000 0.7-1 50.0000 13.6000 34.9600 544 125 0.0946511 2010-10-25T09:02 50 959 0.206977 2010-10-26T20:00:50.233 2.05744 2.05744 0.514945 0.521039
run_060 300 17 60.0000 0.7-1 50.0000 13.6400 34.8600 658 31 0.0805882 2010-10-25T09:02 50 994 0.147059 2010-10-26T17:39:38.824 0.296471 -0.296471 0.105381 0.108624
run_060 310 16 50.0000 0.7-1 50.0000 11.9106 35.9800 629 63 0.0650000 2010-10-25T09:02 46 1030 0.118750 2010-10-26T16:31:56.250 1.43000 -1.43000 0.361248 0.373095
run_060 320 30 40.0000 0.7-1 50.0000 11.1600 34.1600 526 137 0.0716667 2010-10-25T07:45 46 1075 0.0266667 2010-10-26T16:02:00.000 1.92900 -1.92900 0.367091 0.373366
run_060 330 39 30.0000 0.7-1 50.0000 10.5500 32.8308 480 141 0.0723077 2010-10-25T07:45 47 1127 0.0871795 2010-10-26T14:57:33.846 3.00385 -3.00385 0.234549 0.237616
run_060 340 42 20.0000 0.7-1 50.0000 9.71000 30.7300 492 143 0.0785714 2010-10-25T07:45 48 1189 0.100000 2010-10-26T13:40:14.286 4.29238 -4.29238 0.147112 0.148895
run_060 350 57 10.0000 0.7-1 50.0000 8.67001 27.4033 475 138 0.0791228 2010-10-25T07:45 49 1248 0.108772 2010-10-26T12:37:37.895 5.33526 -5.33526 0.471895 0.476089
run_098 280 7 80.0000 0.7-1 50.0000 12.4400 34.1200 600 54 0.118571 2010-12-17T09:02 45 720 0.300000 2010-12-19T05:29:08.571 2.28857 -2.28857 0.0767982 0.0829515
run_098 300 40 60.0000 0.7-1 50.0000 12.4400 34.5300 587 72 0.256500 2010-12-17T09:02 46 749 0.180000 2010-12-19T04:04:30.000 3.69825 -3.69825 0.203001 0.205587
run_098 310 36 50.0000 0.7-1 50.0000 12.2900 35.3500 572 92 0.291389 2010-12-17T09:02 47 774 0.205555 2010-12-19T03:19:46.667 4.44445 -4.44445 0.525756 0.533214
run_098 320 43 40.0000 0.7-1 50.0000 11.9300 34.1000 518 125 0.258605 2010-12-17T09:02 48 802 0.100000 2010-12-19T02:37:06.977 5.15465 -5.15465 0.573295 0.580080
run_098 330 54 30.0000 0.7-1 50.0000 10.8644 33.6100 508 135 0.254815 2010-12-17T09:02 47 831 0.101852 2010-12-19T02:01:23.333 5.75241 -5.75241 0.633231 0.639177
run_098 340 29 20.0000 0.7-1 50.0000 9.16000 30.4200 513 132 0.157931 2010-12-17T07:45 46 866 0.800000 2010-12-18T23:11:33.103 8.58793 -8.58793 0.256157 0.260691
run_098 350 29 10.0000 0.7-1 50.0000 8.26000 27.0548 513 132 0.0886207 2010-12-17T07:45 48 958 0.934483 2010-12-18T18:40:51.724 13.0990 -13.0990 0.619451 0.630416
run_038 310 29 50.0000 0.7-1 50.0000 11.9100 36.5800 519 80 0.267931 2011-01-29T13:02 45 706 0.400000 2011-01-31T11:53:22.759 7.35035 -7.35035 0.478240 0.486705
run_038 320 64 40.0000 0.7-1 50.0000 11.6600 34.3000 437 116 0.331719 2011-01-29T13:02 46 754 0.320312 2011-01-31T12:26:50.625 6.79265 -6.79265 0.993831 1.00169
run_038 330 67 30.0000 0.7-1 50.0000 10.8848 33.5607 447 121 0.354179 2011-01-29T13:02 46 785 0.291045 2011-01-31T10:57:02.687 8.29119 -8.29119 0.855222 0.861677
run_038 340 59 20.0000 0.7-1 50.0000 9.56491 30.8380 507 132 0.291017 2011-01-29T13:02 46 821 0.547458 2011-01-31T06:49:41.695 12.4159 -12.4159 0.660647 0.666318
run_038 350 45 10.0000 0.7-1 50.0000 8.38978 28.2711 498 140 0.134444 2011-01-29T13:02 47 922 0.324445 2011-01-31T01:27:52.000 17.7811 -17.7811 0.463476 0.468713
run_077 310 46 50.0000 0.7-1 50.0000 12.1143 35.1500 487 104 0.306087 2011-02-09T22:19 46 704 0.454348 2011-02-11T20:50:45.652 6.24304 -6.24304 0.651540 0.658739
run_021 290 4 70.0000 0.7-1 50.0000 13.4500 35.1500 637 32 0.117500 2011-02-13T06:19 49 703 0.500000 2011-02-15T02:44:00.000 8.67000 -8.67000 0.0799999 0.0923760
run_021 310 29 50.0000 0.7-1 50.0000 11.9666 35.1300 554 68 0.234828 2011-02-13T06:19 46 691 0.341379 2011-02-15T04:14:41.379 7.16138 -7.16138 0.569554 0.579635
run_021 320 58 40.0000 0.7-1 50.0000 11.5000 34.5603 454 116 0.347931 2011-02-13T05:02 46 729 0.689655 2011-02-15T04:56:49.655 6.45948 -6.45948 0.838215 0.845536
run_021 330 68 30.0000 0.7-1 50.0000 10.7800 33.2250 450 123 0.371471 2011-02-13T05:02 46 787 0.564706 2011-02-15T03:04:04.412 8.34044 -8.34044 0.902544 0.909255
run_021 340 72 20.0000 0.7-1 50.0000 9.79501 31.6675 462 130 0.405139 2011-02-13T05:02 46 840 0.443055 2011-02-15T01:11:25.000 10.2194 -10.2194 1.27205 1.28097
run_021 350 75 10.0000 0.7-1 50.0000 8.83693 28.3357 472 136 0.369867 2011-02-13T05:02 47 888 0.322667 2011-02-14T23:02:35.200 12.3671 -12.3671 1.72233 1.73393
run_079 280 9 80.0000 0.7-1 50.0000 12.8300 33.9400 600 68 0.154444 2011-02-23T13:02 47 802 0.100000 2011-02-25T05:48:40.000 0.226667 -0.226667 0.0801388 0.0850000
run_079 290 11 70.0000 0.7-1 50.0000 12.9500 35.2900 629 60 0.0745455 2011-02-23T13:02 47 830 0.200000 2011-02-25T03:48:21.818 2.23364 -2.23364 0.275261 0.288696
run_079 330 28 30.0000 0.7-1 50.0000 10.2775 32.4386 515 134 0.227500 2011-02-23T13:02 46 821 0.278571 2011-02-25T06:00:49.286 0.632857 -0.0314286 0.702392 0.715281
run_079 340 47 20.0000 0.7-1 50.0000 9.32744 30.5277 498 137 0.323191 2011-02-23T13:02 46 838 0.114894 2011-02-25T06:46:58.723 0.849149 0.738085 0.698164 0.705712
run_066 270 24 90.0000 0.7-1 50.0000 13.6500 33.4371 511 145 0.0912500 2011-02-28T09:02 50 967 0.200000 2011-03-01T19:49:30.000 5.60125 5.60125 0.929154 0.949138
run_066 280 4 80.0000 0.7-1 50.0000 13.9100 34.3700 662 32 0.0700000 2011-02-28T09:02 51 1002 0.200000 2011-03-01T17:12:00.000 2.98000 2.98000 0.00000 0.00000
run_013 270 6 90.0000 0.7-1 50.0000 12.4100 32.8000 637 46 0.0766667 2011-03-07T05:02 46 756 0.300000 2011-03-08T23:32:00.000 2.81000 -2.81000 2.38419e-07 0.00000
run_013 290 72 70.0000 0.7-1 50.0000 12.8000 34.5900 462 130 0.352639 2011-03-07T05:02 47 820 0.198611 2011-03-09T01:40:45.000 0.891944 -0.660833 0.870091 0.876197
run_013 300 76 60.0000 0.7-1 50.0000 12.9200 34.8200 475 137 0.326711 2011-03-07T05:02 48 851 0.161842 2011-03-08T23:34:22.105 2.76737 -2.76737 0.705822 0.710512
run_013 310 76 50.0000 0.7-1 50.0000 12.6600 35.6300 475 137 0.244868 2011-03-07T05:02 48 867 0.155263 2011-03-08T22:03:42.632 4.27803 -4.27803 0.737562 0.742463
run_013 320 64 40.0000 0.7-1 50.0000 11.9800 34.3450 491 139 0.192187 2011-03-07T05:02 48 866 0.128125 2011-03-08T21:08:24.375 5.20016 -5.20016 0.670199 0.675497
run_013 340 47 20.0000 0.7-1 50.0000 9.29085 30.6660 482 126 0.371277 2011-03-07T05:02 46 812 0.200000 2011-03-09T01:02:48.511 1.31064 -1.29872 0.899001 0.908720
run_013 350 73 10.0000 0.7-1 50.0000 8.66232 28.4447 465 132 0.350274 2011-03-07T05:02 47 837 0.604110 2011-03-09T00:33:14.795 2.00082 -1.78932 1.73776 1.74978
run_084 300 64 60.0000 0.7-1 50.0000 12.3525 35.1200 437 116 0.343594 2011-03-10T02:19 46 719 0.106250 2011-03-12T02:15:37.500 5.02891 -5.02891 0.540327 0.544599
run_084 310 65 50.0000 0.7-1 50.0000 12.0500 34.4200 440 118 0.354769 2011-03-10T01:02 46 758 0.470769 2011-03-12T00:59:41.538 6.29508 -6.29508 1.00414 1.01195
run_084 320 65 40.0000 0.7-1 50.0000 11.7700 33.9600 473 126 0.323231 2011-03-10T01:02 47 787 0.403077 2011-03-11T21:55:32.308 9.36431 -9.36431 0.925698 0.932902
run_084 330 63 30.0000 0.7-1 50.0000 10.7559 33.0571 502 131 0.272381 2011-03-10T01:02 47 811 0.315873 2011-03-11T19:25:55.238 11.8594 -11.8594 0.546289 0.550677
run_084 340 27 20.0000 0.7-1 50.0000 9.06000 29.9500 515 137 0.154444 2011-03-09T23:45 46 858 0.600000 2011-03-11T15:49:48.889 15.4667 -15.4667 0.250570 0.255343
run_084 350 21 10.0000 0.7-1 50.0000 8.16000 26.8914 557 109 0.0909524 2011-03-09T23:45 48 959 0.428571 2011-03-11T10:50:14.286 20.4571 -20.4571 0.479456 0.491296
run_087 270 8 90.0000 0.7-1 50.0000 12.0500 33.1500 562 61 0.123750 2011-04-05T01:02 45 698 0.300000 2011-04-07T00:10:45.000 6.31125 -6.31125 0.0562222 0.0601041
run_087 280 8 80.0000 0.7-1 50.0000 12.2000 34.3500 562 61 0.227500 2011-04-05T01:02 45 714 0.400000 2011-04-06T23:45:45.000 6.72625 -6.72625 0.118315 0.126484
run_087 310 66 50.0000 0.7-1 50.0000 11.9200 34.7100 466 123 0.308485 2011-04-05T01:02 46 764 0.631818 2011-04-06T23:21:23.636 7.13348 -7.13348 0.833538 0.839926
run_087 320 75 40.0000 0.7-1 50.0000 11.7700 33.7724 472 136 0.273200 2011-04-05T01:02 47 828 0.429333 2011-04-06T20:08:40.000 10.3453 -10.3453 0.776476 0.781705
run_087 330 76 30.0000 0.7-1 50.0000 10.6400 32.8425 475 137 0.218684 2011-04-05T01:02 46 888 0.221053 2011-04-06T17:41:15.789 12.8041 -12.8041 0.596378 0.600340
run_087 340 45 20.0000 0.7-1 50.0000 9.44089 30.0769 498 140 0.144444 2011-04-05T01:02 47 966 0.257778 2011-04-06T13:34:18.667 16.9209 -16.9209 0.549116 0.555321
run_087 350 2 10.0000 0.7-1 50.0000 8.23000 26.8400 687 17 0.0650000 2011-04-04T23:45 50 1059 0.400000 2011-04-06T06:45:00.000 23.7400 -23.7400 0.00000 0.00000
run_023 330 7 30.0000 0.7-1 50.0000 10.6900 31.1900 625 54 0.118571 2011-04-27T09:02 49 752 0.400000 2011-04-29T03:42:00.000 5.44000 -5.44000 4.76837e-07 0.00000
run_023 340 46 20.0000 0.7-1 50.0000 9.09217 30.3000 489 131 0.348696 2011-04-27T09:02 46 801 0.500000 2011-04-29T05:34:46.957 3.56283 -3.56283 0.729698 0.737761
run_010 310 6 50.0000 0.7-1 50.0000 11.4500 34.3800 587 46 0.140000 2011-06-04T09:02 46 690 0.200000 2011-06-06T09:02:00.000 8.70000 -8.70000 0.00000 0.00000
run_010 320 50 40.0000 0.7-1 50.0000 11.3340 33.5400 469 110 0.280000 2011-06-04T10:20 47 704 0.400000 2011-06-06T10:57:24.000 6.78260 -6.78260 0.836607 0.845101
run_010 330 60 30.0000 0.7-1 50.0000 10.3000 32.1110 457 117 0.301667 2011-06-04T09:02 46 746 0.763333 2011-06-06T09:24:28.000 8.33100 -8.33100 0.625534 0.630813
run_010 340 65 20.0000 0.7-1 50.0000 9.28431 29.9908 495 135 0.327385 2011-06-04T09:02 46 809 0.709230 2011-06-06T05:06:03.692 12.6394 -12.6394 0.889852 0.896777
run_010 350 60 10.0000 0.7-1 50.0000 8.35800 27.3117 507 131 0.204333 2011-06-04T09:02 47 889 0.596667 2011-06-06T01:26:14.000 16.3040 -16.3040 1.34009 1.35140
run_030 270 15 90.0000 0.7-1 50.0000 12.5900 32.2287 598 82 0.139333 2011-07-07T13:02 47 836 0.273333 2011-07-09T05:50:00.000 13.8520 -13.8520 1.09122 1.12952
run_030 280 7 80.0000 0.7-1 50.0000 12.7100 32.8200 625 54 0.0428571 2011-07-07T13:02 48 852 0.300000 2011-07-09T03:52:00.000 15.8200 -15.8200 0.00000 0.00000
run_030 320 27 40.0000 0.7-1 50.0000 11.1500 33.9700 552 97 0.330741 2011-07-07T13:02 47 728 0.300000 2011-07-09T11:53:51.111 7.78963 -7.78963 0.616733 0.628481
run_030 330 57 30.0000 0.7-1 50.0000 10.3153 32.0900 505 128 0.276140 2011-07-07T13:02 46 783 0.752632 2011-07-09T09:58:33.684 9.71263 -9.71263 0.467395 0.471550
run_030 340 46 20.0000 0.7-1 50.0000 9.05739 29.6274 498 138 0.150000 2011-07-07T13:02 46 868 0.536956 2011-07-09T05:12:57.391 14.4765 -14.4765 0.354433 0.358349
run_030 350 38 10.0000 0.7-1 50.0000 7.99000 26.4800 475 138 0.107632 2011-07-07T11:45 48 973 0.350000 2011-07-09T00:54:44.211 18.7811 -18.7811 0.619719 0.628038
run_028 270 66 90.0000 0.7-1 50.0000 12.4500 31.7655 481 130 0.287273 2011-08-06T21:02 47 801 0.0999999 2011-08-08T18:13:49.091 3.74833 -3.73955 2.01330 2.02873
run_028 280 62 80.0000 0.7-1 50.0000 12.6200 32.7303 501 128 0.257581 2011-08-06T21:02 47 813 0.0661290 2011-08-08T16:53:17.419 5.08194 -5.08194 1.29861 1.30921
run_028 290 40 70.0000 0.7-1 50.0000 12.4200 33.3300 580 86 0.199000 2011-08-06T21:02 46 815 0.0700000 2011-08-08T15:18:45.000 6.65775 -6.65775 0.480528 0.486650
run_028 300 27 60.0000 0.7-1 50.0000 12.2600 33.6200 612 64 0.0759259 2011-08-06T21:02 46 789 0.100000 2011-08-08T15:00:31.111 6.96185 -6.96185 0.185233 0.188762
run_028 310 21 50.0000 0.7-1 50.0000 11.8300 33.4843 610 67 0.111429 2011-08-06T21:02 46 792 0.271428 2011-08-08T15:04:22.857 6.89524 -6.89524 0.298562 0.305935
run_028 330 32 30.0000 0.7-1 50.0000 10.0038 32.3400 518 129 0.255313 2011-08-06T21:02 46 770 0.100000 2011-08-08T17:56:30.000 4.03281 -4.03281 0.609279 0.619028
run_028 340 67 20.0000 0.7-1 50.0000 9.34134 30.0836 474 126 0.377015 2011-08-06T21:02 46 799 0.476119 2011-08-08T19:04:03.582 2.90612 -2.90612 1.01282 1.02047
run_028 350 73 10.0000 0.7-1 50.0000 8.46698 27.1793 466 133 0.339178 2011-08-06T21:02 47 857 0.531507 2011-08-08T17:21:38.630 4.61247 -4.61247 2.16448 2.17946
run_072 290 76 70.0000 0.7-1 50.0000 12.5200 33.4825 475 137 0.353158 2011-08-16T05:02 47 858 0.392105 2011-08-18T01:22:07.895 1.97895 -1.96763 1.01788 1.02465
run_072 300 76 60.0000 0.7-1 50.0000 12.8700 34.3700 475 137 0.192632 2011-08-16T05:02 48 921 0.321053 2011-08-17T21:08:03.158 6.20263 -6.20263 0.520906 0.524367
run_072 310 75 50.0000 0.7-1 50.0000 12.4667 34.7700 477 136 0.109733 2011-08-16T05:02 48 977 0.290667 2011-08-17T17:21:49.600 9.97454 -9.97454 0.534034 0.537631
run_072 320 61 40.0000 0.7-1 50.0000 10.9674 34.1600 487 141 0.0880328 2011-08-16T05:02 45 1041 0.200000 2011-08-17T14:48:34.426 12.5338 -12.5338 0.547148 0.551689
run_072 330 44 30.0000 0.7-1 50.0000 10.3000 32.5200 497 141 0.0836364 2011-08-16T03:45 47 1110 0.200000 2011-08-17T12:35:54.545 14.7450 -14.7450 0.335271 0.339147
run_072 340 57 20.0000 0.7-1 50.0000 9.52000 30.6867 475 138 0.0731579 2011-08-16T03:45 48 1183 0.119298 2011-08-17T10:35:31.579 16.7504 -16.7504 0.181320 0.182932
run_072 350 57 10.0000 0.7-1 50.0000 8.52000 27.2500 475 138 0.0698245 2011-08-16T03:45 49 1275 0.0999999 2011-08-17T08:26:24.211 18.9037 -18.9037 0.499535 0.503976
run_068 310 35 50.0000 0.7-1 50.0000 11.7480 33.9400 536 72 0.271429 2011-08-29T18:20 46 689 0.382857 2011-08-31T18:03:01.714 8.47286 -8.47286 0.641648 0.651015
run_068 320 55 40.0000 0.7-1 50.0000 11.3929 33.7000 445 111 0.289455 2011-08-29T18:20 47 713 0.410909 2011-08-31T19:05:29.455 7.43091 -7.43091 0.822000 0.829576
run_068 330 59 30.0000 0.7-1 50.0000 10.3546 32.2086 458 118 0.334407 2011-08-29T17:02 46 742 0.591526 2011-08-31T17:26:52.881 9.07390 -9.07390 0.678443 0.684267
run_068 340 69 20.0000 0.7-1 50.0000 9.40145 30.3210 453 125 0.343478 2011-08-29T17:02 46 793 0.634783 2011-08-31T15:39:19.130 10.8680 -10.8680 1.32495 1.33465
run_068 350 66 10.0000 0.7-1 50.0000 8.44939 27.2195 492 137 0.312121 2011-08-29T17:02 47 869 0.365151 2011-08-31T11:36:09.091 14.9212 -14.9212 1.09196 1.10032
run_033 320 52 40.0000 0.7-1 50.0000 11.4263 33.4277 475 113 0.306923 2011-09-05T18:20 47 715 0.300000 2011-09-07T17:44:09.231 6.06962 -6.06962 0.735038 0.742209
run_033 330 60 30.0000 0.7-1 50.0000 10.3843 32.3438 465 122 0.300667 2011-09-05T17:02 46 756 0.705000 2011-09-07T16:01:51.000 7.77434 -7.77434 0.628544 0.633849
run_033 340 35 20.0000 0.7-1 50.0000 8.87000 29.3800 492 130 0.203429 2011-09-05T15:45 46 847 0.302857 2011-09-07T10:04:42.857 13.7317 -13.7317 0.379198 0.384734
run_036 300 38 60.0000 0.7-1 50.0000 12.4500 33.9700 531 69 0.233684 2011-10-01T18:19 47 680 0.352632 2011-10-03T17:42:20.526 8.49789 -8.49789 0.143034 0.144954
run_036 310 46 50.0000 0.7-1 50.0000 11.9239 34.2200 483 102 0.307609 2011-10-01T18:19 46 694 0.382609 2011-10-03T18:17:39.130 7.91152 -7.91152 0.730821 0.738897
run_036 320 49 40.0000 0.7-1 50.0000 11.4778 34.0400 476 115 0.262653 2011-10-01T18:19 47 704 0.502041 2011-10-03T17:41:39.184 8.51143 -8.51143 0.871244 0.880272
run_036 330 62 30.0000 0.7-1 50.0000 10.4577 32.8384 443 113 0.348710 2011-10-01T17:02 46 741 0.537097 2011-10-03T17:48:25.161 8.40065 -8.40065 0.784094 0.790494
run_036 340 66 20.0000 0.7-1 50.0000 9.48697 30.6353 443 120 0.371212 2011-10-01T17:02 46 790 0.533333 2011-10-03T16:20:03.636 9.87379 -9.87379 1.44148 1.45253
run_036 350 72 10.0000 0.7-1 50.0000 8.57958 27.9799 462 131 0.372778 2011-10-01T17:02 47 842 0.556945 2011-10-03T13:27:34.167 12.7488 -12.7488 1.91697 1.93042
run_070 280 15 80.0000 0.7-1 50.0000 12.5500 34.2000 600 66 0.225333 2011-11-09T21:02 46 751 0.100000 2011-11-11T16:39:20.000 5.26733 -5.26733 0.782683 0.810154
run_070 290 16 70.0000 0.7-1 50.0000 12.5600 34.5200 610 61 0.151250 2011-11-09T21:02 46 765 0.256250 2011-11-11T15:21:22.500 6.56625 -6.56625 0.292465 0.302057
run_070 320 13 40.0000 0.7-1 50.0000 11.5000 33.8700 588 82 0.220769 2011-11-09T21:02 47 735 0.200000 2011-11-11T16:51:13.846 5.07077 -5.07077 0.274520 0.285729
run_070 330 60 30.0000 0.7-1 50.0000 10.6058 33.0692 468 125 0.328833 2011-11-09T21:02 46 754 0.376666 2011-11-11T19:02:01.000 2.89150 -2.89150 0.685023 0.690804
run_070 340 64 20.0000 0.7-1 50.0000 9.58250 31.1264 460 119 0.331094 2011-11-09T21:02 46 790 0.445312 2011-11-11T18:23:45.000 3.53141 -3.53141 0.968155 0.975809
run_070 350 72 10.0000 0.7-1 50.0000 8.68417 28.4783 462 131 0.374028 2011-11-09T21:02 47 845 0.566667 2011-11-11T16:44:14.167 5.18931 -5.18931 1.94432 1.95797
run_082 270 24 90.0000 0.7-1 50.0000 13.7200 33.6683 511 145 0.0933333 2011-12-01T05:02 50 968 0.200000 2011-12-02T15:32:25.000 1.91625 -1.91625 0.870798 0.889527
run_082 280 4 80.0000 0.7-1 50.0000 13.9700 34.5400 662 32 0.0675000 2011-12-01T05:02 51 1003 0.200000 2011-12-02T12:52:00.000 4.59000 -4.59000 0.00000 0.00000
run_082 320 4 40.0000 0.7-1 50.0000 10.9100 34.8700 662 32 0.0525000 2011-12-01T03:45 45 962 0.700000 2011-12-02T13:35:00.000 3.88000 -3.88000 0.00000 0.00000
run_082 330 43 30.0000 0.7-1 50.0000 10.5430 32.9400 495 142 0.112791 2011-12-01T05:02 47 1003 0.104651 2011-12-02T15:00:55.814 2.44721 -2.44721 0.393040 0.397692
run_082 340 38 20.0000 0.7-1 50.0000 9.49000 31.0250 475 138 0.0763158 2011-12-01T03:45 48 1039 0.100000 2011-12-02T12:48:56.842 4.64816 -4.64816 0.133886 0.135684
run_082 350 47 10.0000 0.7-1 50.0000 8.46000 28.1270 498 137 0.0995745 2011-12-01T03:45 48 1074 0.157447 2011-12-02T12:31:35.745 4.93660 -4.93660 0.454211 0.459121
run_095 270 63 90.0000 0.7-1 50.0000 12.2200 32.5392 471 126 0.362381 2012-02-23T01:02 45 761 0.219048 2012-02-24T23:34:41.905 5.77143 5.77143 2.09188 2.10868
run_095 280 72 80.0000 0.7-1 50.0000 12.8200 33.7500 462 131 0.338056 2012-02-23T01:02 47 820 0.258333 2012-02-24T21:23:48.333 3.59042 3.59042 1.39886 1.40867
run_095 290 76 70.0000 0.7-1 50.0000 13.1100 34.7800 475 137 0.229211 2012-02-23T01:02 48 853 0.238158 2012-02-24T18:08:34.737 0.556053 0.336315 0.633254 0.637461
run_095 300 41 60.0000 0.7-1 50.0000 13.0300 34.8900 583 75 0.142195 2012-02-23T01:02 48 873 0.221951 2012-02-24T15:04:40.976 2.72878 -2.72878 0.183611 0.185892
run_095 310 35 50.0000 0.7-1 50.0000 12.7800 35.7000 585 90 0.113714 2012-02-23T01:02 49 885 0.100000 2012-02-24T14:10:00.000 3.64086 -3.64086 0.577444 0.585875
run_095 320 63 40.0000 0.7-1 50.0000 11.5227 34.4100 490 140 0.131587 2012-02-23T01:02 46 947 0.131746 2012-02-24T13:30:57.143 4.29508 -4.29508 0.598941 0.603751
run_095 330 51 30.0000 0.7-1 50.0000 10.7306 33.1551 508 138 0.114510 2012-02-23T01:02 47 994 0.131372 2012-02-24T11:30:07.059 6.30882 -6.30882 0.449482 0.453954
