run sep e_members phi f lambda elon_min elon_max sw_speed_mean sw_speed_std gamma tinit rinit vinit mean_residual arrtime_earth mae_t me_t rmse_t mstd_t
run_035 350 21 10.0000 0.7-1 18.0000 5.64000 21.3995 646 38 0.480476 2009-08-03T07:37 46 516 0.371429 2009-08-05T18:44:37.143 3.75048 3.75048 0.988093 1.01249
run_042 270 23 90.0000 0.7-1 18.0000 12.2300 30.3500 540 42 0.444783 2009-08-20T20:54 46 415 0.195652 2009-08-23T21:24:52.174 10.7083 -10.7083 0.899099 0.919306
run_042 280 24 80.0000 0.7-1 18.0000 12.3000 31.9100 537 43 0.534583 2009-08-20T20:54 46 404 0.183333 2009-08-23T21:55:15.000 10.2025 -10.2025 0.734967 0.750775
run_042 290 20 70.0000 0.7-1 18.0000 12.2400 33.4700 550 36 0.474500 2009-08-20T20:54 46 396 0.870000 2009-08-23T20:44:30.000 11.3815 -11.3815 0.509620 0.522859
run_042 300 28 60.0000 0.7-1 18.0000 12.0600 34.0575 575 50 0.477143 2009-08-20T20:54 46 446 0.667857 2009-08-23T17:09:21.429 14.9675 -14.9675 0.338111 0.344315
run_042 310 29 50.0000 0.7-1 18.0000 11.3034 33.9800 609 54 0.397931 2009-08-20T20:54 46 475 0.541379 2009-08-23T13:13:37.241 18.8986 -18.8986 0.411287 0.418567
run_042 320 24 40.0000 0.7-1 18.0000 10.0900 32.3900 637 43 0.390000 2009-08-20T19:37 45 496 0.458333 2009-08-23T09:06:10.000 23.0242 -23.0242 0.308057 0.314683
run_042 330 20 30.0000 0.7-1 18.0000 8.97000 30.4200 650 36 0.464500 2009-08-20T19:37 46 521 0.375000 2009-08-23T06:12:30.000 25.9190 -25.9190 0.239685 0.245912
run_042 340 16 20.0000 0.7-1 18.0000 7.51000 26.5325 662 28 0.665625 2009-08-20T19:37 46 544 0.300000 2009-08-23T03:14:30.000 28.8844 -28.8844 0.584455 0.603622
run_042 350 11 10.0000 0.7-1 18.0000 5.66182 21.4236 677 20 0.938182 2009-08-20T19:37 46 575 0.318182 2009-08-23T00:24:49.091 31.7136 -31.7136 1.15110 1.20729
run_031 270 27 90.0000 0.7-1 18.0000 11.9500 30.5700 566 51 0.245185 2009-09-21T07:37 45 454 0.100000 2009-09-24T05:15:31.111 6.12148 -6.12148 0.985016 1.00378
run_031 280 29 80.0000 0.7-1 18.0000 12.1200 32.3248 578 53 0.354138 2009-09-21T07:37 45 455 0.103448 2009-09-24T04:00:26.897 7.37241 -7.37241 0.626174 0.637258
run_031 290 27 70.0000 0.7-1 18.0000 12.1678 33.4689 597 49 0.294074 2009-09-21T08:54 45 453 0.129630 2009-09-24T02:56:13.333 8.44222 -8.44222 0.388724 0.396129
run_031 300 24 60.0000 0.7-1 18.0000 12.1675 34.5300 587 43 0.503750 2009-09-21T08:54 46 437 0.104167 2009-09-24T02:30:35.000 8.86458 -8.86458 0.528717 0.540088
run_031 310 30 50.0000 0.7-1 18.0000 11.1543 34.0100 568 55 0.288333 2009-09-21T08:54 45 442 0.300000 2009-09-24T06:22:18.000 5.00667 -5.00667 0.517966 0.526821
run_031 320 19 40.0000 0.7-1 18.0000 10.3316 33.1100 419 93 0.242105 2009-09-21T08:54 45 442 0.100000 2009-09-24T09:46:47.368 1.59579 -1.59579 0.645277 0.662959
run_031 330 23 30.0000 0.7-1 18.0000 9.12565 30.8326 495 93 0.214348 2009-09-21T08:54 46 434 0.100000 2009-09-24T09:25:10.435 1.95522 -1.95522 0.428454 0.438083
run_031 340 23 20.0000 0.7-1 18.0000 7.48304 27.0530 327 45 0.330000 2009-09-21T08:54 46 433 0.195652 2009-09-24T14:16:26.087 2.89739 2.89739 0.315460 0.322550
run_031 350 24 10.0000 0.7-1 18.0000 5.73500 21.4900 312 43 0.490417 2009-09-21T08:54 46 439 0.0916667 2009-09-24T16:52:35.000 5.49875 5.49875 1.36018 1.38943
run_096 270 29 90.0000 0.7-1 18.0000 12.6200 30.4948 571 53 0.353448 2009-09-28T16:54 47 442 0.113793 2009-10-01T13:25:43.448 15.1107 -15.1107 0.971348 0.988541
run_096 280 28 80.0000 0.7-1 18.0000 12.7300 32.1300 575 50 0.392143 2009-09-28T16:54 47 438 0.135714 2009-10-01T12:59:42.857 15.5450 -15.5450 0.631978 0.643575
run_096 290 24 70.0000 0.7-1 18.0000 12.5100 33.7700 562 43 0.607500 2009-09-28T16:54 46 425 0.179167 2009-10-01T12:53:10.000 15.6546 -15.6546 0.556424 0.568392
run_096 300 32 60.0000 0.7-1 18.0000 11.9600 33.9500 587 55 0.594667 2009-09-28T16:54 46 399 0.253333 2009-10-01T12:40:20.000 15.8677 -15.8677 0.920321 0.936054
run_096 310 25 50.0000 0.7-1 18.0000 11.4200 33.9200 534 46 0.359600 2009-09-28T16:54 46 404 0.440000 2009-10-01T18:50:48.000 9.69360 -9.69360 0.524236 0.535046
run_096 320 20 40.0000 0.7-1 18.0000 10.3850 33.3900 300 36 0.380500 2009-09-28T16:54 46 416 0.200000 2009-10-02T04:38:15.000 0.554500 0.0965000 0.668904 0.686281
run_096 330 20 30.0000 0.7-1 18.0000 9.02000 30.7400 300 36 0.391000 2009-09-28T16:54 45 425 0.130000 2009-10-02T03:51:00.000 0.746000 -0.693000 0.684836 0.702627
run_096 340 21 20.0000 0.7-1 18.0000 7.50190 26.9924 303 38 0.469524 2009-09-28T16:54 46 435 0.0619048 2009-10-02T02:48:25.714 1.73810 -1.73524 1.20861 1.23845
run_096 350 22 10.0000 0.7-1 18.0000 5.63773 21.4927 306 40 0.527727 2009-09-28T16:54 46 443 0.0727273 2009-10-02T01:58:35.455 2.57045 -2.56773 1.78766 1.82973
run_059 270 17 90.0000 0.7-1 18.0000 12.1400 30.8741 389 65 0.195294 2009-11-22T15:37 45 453 0.100000 2009-11-25T14:55:14.118 6.04353 -6.04353 1.15085 1.18627
run_059 280 21 80.0000 0.7-1 18.0000 12.2800 32.5900 539 64 0.238095 2009-11-22T15:37 45 454 0.100000 2009-11-25T12:48:25.714 8.15762 -8.15762 0.596314 0.611040
run_059 290 32 70.0000 0.7-1 18.0000 12.9000 33.9100 587 58 0.214687 2009-11-22T16:54 47 451 0.125000 2009-11-25T11:59:37.500 8.96656 -8.96656 0.275869 0.280283
run_059 300 28 60.0000 0.7-1 18.0000 12.4700 34.3500 575 50 0.471786 2009-11-22T16:54 47 432 0.100000 2009-11-25T11:33:17.143 9.40464 -9.40464 0.479706 0.488508
run_059 310 23 50.0000 0.7-1 18.0000 11.5726 34.7100 340 42 0.278696 2009-11-22T16:54 46 444 0.104348 2009-11-25T18:06:18.261 2.85565 -2.85565 0.439197 0.449068
run_059 320 24 40.0000 0.7-1 18.0000 10.4225 33.7800 335 47 0.294167 2009-11-22T16:54 45 453 0.125000 2009-11-25T17:29:17.500 3.47458 -3.47458 0.566782 0.578972
run_059 330 22 30.0000 0.7-1 18.0000 9.10545 31.4836 359 54 0.355909 2009-11-22T16:54 45 458 0.100000 2009-11-25T15:28:51.818 5.48182 -5.48182 0.408040 0.417642
run_059 340 26 20.0000 0.7-1 18.0000 7.61846 27.7469 342 51 0.337308 2009-11-22T16:54 46 463 0.0192308 2009-11-25T15:38:13.846 5.32462 -5.32462 0.380549 0.388085
run_059 350 28 10.0000 0.7-1 18.0000 5.83000 22.1850 325 50 0.335000 2009-11-22T16:54 46 476 0.0142857 2009-11-25T16:18:45.000 4.65000 -4.65000 1.23554 1.25821
run_054 270 28 90.0000 0.7-1 18.0000 12.1100 31.0750 558 55 0.251786 2009-12-16T03:37 45 443 0.100000 2009-12-19T01:18:04.286 7.81250 -7.81250 0.907999 0.924661
run_054 280 28 80.0000 0.7-1 18.0000 12.3000 32.8650 563 53 0.201071 2009-12-16T03:37 45 445 0.100000 2009-12-19T01:04:51.429 8.03357 -8.03357 0.687325 0.699938
run_054 290 28 70.0000 0.7-1 18.0000 12.9700 33.8600 575 50 0.278214 2009-12-16T04:54 47 444 0.114286 2009-12-18T23:56:08.571 9.17393 -9.17393 0.303119 0.308681
run_054 300 24 60.0000 0.7-1 18.0000 12.4900 35.1775 587 43 0.465417 2009-12-16T04:54 47 420 0.279167 2009-12-18T22:10:15.000 10.9383 -10.9383 0.523479 0.534738
run_054 310 24 50.0000 0.7-1 18.0000 11.7800 35.0100 562 43 0.440000 2009-12-16T04:54 46 419 0.216667 2009-12-19T00:39:00.000 8.46000 -8.46000 0.498013 0.508724
run_054 320 19 40.0000 0.7-1 18.0000 10.7600 34.1700 480 94 0.181579 2009-12-16T04:54 46 426 0.300000 2009-12-19T05:42:25.263 3.40211 -3.40211 0.661343 0.679465
run_054 330 24 30.0000 0.7-1 18.0000 9.22625 31.6038 343 49 0.312500 2009-12-16T04:54 45 446 0.366667 2009-12-19T05:35:12.500 3.52458 -3.52458 0.856631 0.875055
run_054 340 27 20.0000 0.7-1 18.0000 7.57297 27.7726 353 54 0.402222 2009-12-16T04:54 45 467 0.229630 2009-12-19T02:43:28.889 6.38704 -6.38704 1.18234 1.20487
run_054 350 31 10.0000 0.7-1 18.0000 5.86290 22.0445 340 56 0.470645 2009-12-16T04:54 46 491 0.0774193 2009-12-19T02:01:48.387 7.08323 -7.08323 1.14525 1.16418
run_091 270 26 90.0000 0.7-1 18.0000 12.4500 30.9385 504 50 0.274615 2010-01-22T16:54 46 398 0.223077 2010-01-25T21:20:32.308 3.78385 -3.78385 1.21904 1.24318
run_091 280 17 80.0000 0.7-1 18.0000 12.7300 32.9900 419 81 0.211765 2010-01-22T16:54 46 405 0.100000 2010-01-25T22:31:38.824 2.60000 -2.60000 0.949427 0.978647
run_091 290 16 70.0000 0.7-1 18.0000 12.7500 33.8200 339 37 0.159375 2010-01-22T16:54 46 411 0.131250 2010-01-25T22:15:52.500 2.86062 -2.86062 0.339291 0.350418
run_091 300 12 60.0000 0.7-1 18.0000 12.4200 34.7900 372 24 0.266667 2010-01-22T16:54 46 413 0.141667 2010-01-25T21:09:50.000 3.96250 -3.96250 0.159694 0.166795
run_091 310 24 50.0000 0.7-1 18.0000 11.7100 34.8700 515 48 0.167917 2010-01-22T16:54 46 411 0.200000 2010-01-25T19:41:05.000 5.44292 -5.44292 0.446229 0.455827
run_091 320 21 40.0000 0.7-1 18.0000 10.7200 33.7100 510 52 0.176190 2010-01-22T16:54 46 406 0.100000 2010-01-25T20:19:42.857 4.79619 -4.79619 0.465295 0.476786
run_091 330 20 30.0000 0.7-1 18.0000 9.31000 31.6925 300 36 0.368500 2010-01-22T16:54 46 416 0.100000 2010-01-26T02:32:15.000 1.41100 1.41100 0.538404 0.552391
run_091 340 20 20.0000 0.7-1 18.0000 7.64000 27.5750 300 36 0.549500 2010-01-22T16:54 46 427 0.0300000 2010-01-26T03:31:00.000 2.40600 2.38800 1.16374 1.19397
run_091 350 21 10.0000 0.7-1 18.0000 5.86500 22.0950 300 36 0.499000 2010-01-22T16:54 46 433 0.0600000 2010-01-26T02:18:30.000 1.61950 1.18050 1.52200 1.56154
run_076 270 23 90.0000 0.7-1 18.0000 12.3200 30.9204 509 42 0.383478 2010-01-24T12:54 45 384 0.321739 2010-01-27T16:53:07.826 10.2074 -10.2074 0.987580 1.00978
run_076 280 24 80.0000 0.7-1 18.0000 12.5000 32.8600 487 43 0.439167 2010-01-24T12:54 45 380 0.0958333 2010-01-27T19:27:45.000 7.63083 -7.63083 0.674907 0.689422
run_076 290 18 70.0000 0.7-1 18.0000 12.4600 34.0339 454 40 0.253333 2010-01-24T12:54 45 382 0.138889 2010-01-27T22:37:20.000 4.47000 -4.47000 0.364478 0.375045
run_076 300 20 60.0000 0.7-1 18.0000 12.1600 35.2000 300 36 0.163500 2010-01-24T12:54 45 386 0.175000 2010-01-28T00:23:00.000 2.71050 -2.71050 0.181479 0.186194
run_076 310 20 50.0000 0.7-1 18.0000 11.5700 34.5200 300 36 0.388000 2010-01-24T12:54 46 394 0.130000 2010-01-28T01:10:00.000 1.92600 -1.92600 0.590232 0.605565
run_076 320 20 40.0000 0.7-1 18.0000 10.6800 33.8500 300 36 0.509500 2010-01-24T12:54 46 404 0.205000 2010-01-28T01:03:30.000 2.03550 -2.03550 0.747171 0.766581
run_076 330 20 30.0000 0.7-1 18.0000 9.31000 31.6025 300 36 0.488500 2010-01-24T12:54 46 417 0.165000 2010-01-27T23:47:45.000 3.29750 -3.29750 0.763635 0.783473
run_076 340 20 20.0000 0.7-1 18.0000 7.64500 27.8600 300 36 0.458500 2010-01-24T12:54 46 430 0.0750000 2010-01-27T22:20:00.000 4.76200 -4.76200 1.05554 1.08296
run_076 350 22 10.0000 0.7-1 18.0000 5.75773 22.2159 306 40 0.545909 2010-01-24T12:54 46 440 0.0590909 2010-01-27T20:31:46.364 6.56591 -6.56591 1.70722 1.74739
run_051 270 23 90.0000 0.7-1 18.0000 12.4300 31.0517 521 43 0.422609 2010-02-07T20:54 46 399 0.208696 2010-02-10T22:26:10.435 11.0230 -11.0230 1.04881 1.07238
run_051 280 24 80.0000 0.7-1 18.0000 12.5600 32.6800 512 43 0.447083 2010-02-07T20:54 46 393 0.133333 2010-02-10T23:45:40.000 9.69917 -9.69917 0.682684 0.697367
run_051 290 24 70.0000 0.7-1 18.0000 12.4600 33.9500 512 43 0.318333 2010-02-07T20:54 46 385 0.0958333 2010-02-11T01:21:30.000 8.10167 -8.10167 0.417479 0.426458
run_051 300 22 60.0000 0.7-1 18.0000 12.1800 34.9700 318 40 0.355909 2010-02-07T20:54 46 392 0.100000 2010-02-11T06:42:38.182 2.74955 -2.74955 0.175486 0.179615
run_051 310 20 50.0000 0.7-1 18.0000 11.6200 34.9600 300 36 0.332000 2010-02-07T20:54 46 402 0.200000 2010-02-11T07:58:00.000 1.49350 -1.49350 0.581165 0.596263
run_051 320 20 40.0000 0.7-1 18.0000 10.7300 33.6300 300 36 0.371500 2010-02-07T20:54 46 414 0.200000 2010-02-11T07:01:00.000 2.44300 -2.44300 0.679449 0.697100
run_051 330 20 30.0000 0.7-1 18.0000 9.19000 31.3550 300 36 0.380500 2010-02-07T20:54 45 428 0.140000 2010-02-11T05:52:30.000 3.58600 -3.58600 0.658570 0.675678
run_051 340 24 20.0000 0.7-1 18.0000 7.67500 27.5500 312 43 0.622917 2010-02-07T20:54 46 440 0.0791667 2010-02-11T04:18:00.000 5.16125 -5.16125 1.20136 1.22720
run_051 350 24 10.0000 0.7-1 18.0000 5.77250 22.1475 312 43 0.589167 2010-02-07T20:54 46 451 0.0750000 2010-02-11T03:16:15.000 6.19208 -6.19208 1.65883 1.69451
run_025 270 6 90.0000 0.7-1 18.0000 12.2300 30.6500 691 12 1.42833 2010-04-19T11:37 46 511 0.0333333 2010-04-21T15:33:40.000 18.5350 -18.5350 0.506022 0.554319
run_025 280 8 80.0000 0.7-1 18.0000 12.3500 32.1875 687 13 1.32500 2010-04-19T11:37 46 485 0.212500 2010-04-21T16:27:00.000 17.6475 -17.6475 0.312040 0.333584
run_025 290 14 70.0000 0.7-1 18.0000 12.2700 33.6400 667 26 1.04071 2010-04-19T11:37 46 487 0.685714 2010-04-21T18:52:42.857 15.2164 -15.2164 0.491174 0.509715
run_025 300 20 60.0000 0.7-1 18.0000 11.8200 34.5400 650 36 0.767000 2010-04-19T11:37 45 483 0.750000 2010-04-21T21:44:00.000 12.3635 -12.3635 0.550393 0.564692
run_025 310 24 50.0000 0.7-1 18.0000 11.1925 34.2000 637 43 0.663750 2010-04-19T12:54 45 468 0.216667 2010-04-22T00:15:50.000 9.83083 -9.83083 0.600395 0.613308
run_025 320 25 40.0000 0.7-1 18.0000 10.3304 32.9300 634 46 0.657600 2010-04-19T12:54 46 438 0.120000 2010-04-22T01:39:57.600 8.42640 -8.42640 0.774978 0.790959
run_025 330 27 30.0000 0.7-1 18.0000 9.04000 30.9252 598 51 0.596296 2010-04-19T12:54 45 425 0.585185 2010-04-22T05:57:33.333 4.13333 -4.13333 0.822953 0.838630
run_025 340 21 20.0000 0.7-1 18.0000 7.45143 27.1057 328 46 0.300952 2010-04-19T12:54 46 433 0.557143 2010-04-22T18:33:48.571 8.47000 8.47000 0.613864 0.629023
run_025 350 23 10.0000 0.7-1 18.0000 5.72565 21.4291 309 42 0.548696 2010-04-19T12:54 46 439 0.100000 2010-04-22T22:11:13.043 12.0935 12.0935 1.56775 1.60299
run_004 270 5 90.0000 0.7-1 18.0000 12.4400 30.7600 700 0 1.59500 2010-05-27T11:37 47 550 0.500000 2010-05-29T14:17:00.000 9.84250 -9.84250 0.372315 0.429913
run_004 280 8 80.0000 0.7-1 18.0000 12.5700 32.1650 687 13 1.33000 2010-05-27T11:37 47 541 0.237500 2010-05-29T15:47:00.000 8.34375 -8.34375 0.264856 0.283142
run_004 290 8 70.0000 0.7-1 18.0000 12.4100 33.3800 687 13 1.01375 2010-05-27T11:37 47 530 0.187500 2010-05-29T16:47:00.000 7.34500 -7.34500 0.220170 0.235372
run_004 300 12 60.0000 0.7-1 18.0000 11.9300 34.6600 675 21 1.24167 2010-05-27T11:37 46 507 0.133333 2010-05-29T17:46:10.000 6.35500 -6.35500 0.381958 0.398942
run_004 310 16 50.0000 0.7-1 18.0000 11.2400 33.8300 662 28 0.934375 2010-05-27T11:37 46 504 0.431250 2010-05-29T19:47:00.000 4.34438 -4.34438 0.473616 0.489148
run_004 320 20 40.0000 0.7-1 18.0000 10.2100 33.1400 650 36 0.687500 2010-05-27T11:37 45 496 0.390000 2010-05-29T22:11:30.000 1.93600 -1.93600 0.474082 0.486398
run_004 330 24 30.0000 0.7-1 18.0000 9.03000 30.6600 637 43 0.623333 2010-05-27T12:54 46 484 0.0291667 2010-05-30T00:23:20.000 0.418750 0.262917 0.502813 0.513627
run_004 340 28 20.0000 0.7-1 18.0000 7.36037 26.6044 627 49 0.630370 2010-05-27T12:54 45 456 0.100000 2010-05-30T02:34:44.444 2.45222 2.45222 0.911935 0.929306
run_004 350 22 10.0000 0.7-1 18.0000 5.60682 21.2245 440 99 0.282273 2010-05-27T12:54 46 446 0.472727 2010-05-30T13:12:24.545 13.0809 13.0809 0.377864 0.386756
run_083 270 7 90.0000 0.7-1 18.0000 12.0900 30.5100 689 13 1.36429 2010-06-03T23:37 46 542 0.0285714 2010-06-06T04:01:17.143 27.8043 -27.8043 0.453742 0.490097
run_083 280 12 80.0000 0.7-1 18.0000 11.9900 31.7400 687 13 1.37250 2010-06-03T23:37 45 524 0.0375000 2010-06-06T04:40:45.000 27.1463 -27.1463 0.287182 0.307011
run_083 290 8 70.0000 0.7-1 18.0000 12.4500 33.3300 687 13 1.26375 2010-06-04T00:54 47 517 0.0375000 2010-06-06T05:42:45.000 26.1100 -26.1100 0.241868 0.258567
run_083 300 16 60.0000 0.7-1 18.0000 12.1900 34.0100 662 28 1.14000 2010-06-04T00:54 47 466 0.650000 2010-06-06T08:50:15.000 22.9881 -22.9881 0.609797 0.629796
run_083 310 28 50.0000 0.7-1 18.0000 10.9400 33.2900 625 50 0.433929 2010-06-03T23:37 45 484 0.300000 2010-06-06T15:07:21.429 16.7039 -16.7039 0.402140 0.409519
run_083 320 27 40.0000 0.7-1 18.0000 10.1600 32.5800 627 49 0.323333 2010-06-03T23:37 45 509 0.392593 2010-06-06T13:58:06.667 17.8589 -17.8589 0.379164 0.386387
run_083 330 22 30.0000 0.7-1 18.0000 9.02000 30.4900 643 40 0.376364 2010-06-03T23:37 46 530 0.300000 2010-06-06T10:54:43.636 20.9145 -20.9145 0.186906 0.191305
run_083 340 19 20.0000 0.7-1 18.0000 7.53000 26.7305 652 35 0.612105 2010-06-03T23:37 46 551 0.215789 2010-06-06T08:17:31.579 23.5347 -23.5347 0.535786 0.550468
run_083 350 13 10.0000 0.7-1 18.0000 5.63308 21.3777 671 24 0.813846 2010-06-03T23:37 46 571 0.292308 2010-06-06T05:26:55.385 26.3792 -26.3792 1.18192 1.23018
run_052 280 6 80.0000 0.7-1 18.0000 12.0200 31.6400 700 0 1.86333 2010-06-26T11:37 45 525 0.233333 2010-06-28T15:00:20.000 21.4867 -21.4867 0.0754256 0.0923771
run_052 290 12 70.0000 0.7-1 18.0000 12.1400 33.0300 675 21 1.34750 2010-06-26T11:37 46 507 0.775000 2010-06-28T17:50:20.000 18.6533 -18.6533 0.432730 0.451972
run_052 300 20 60.0000 0.7-1 18.0000 11.9700 33.7600 650 36 0.502000 2010-06-26T11:37 46 527 0.400000 2010-06-28T21:56:30.000 14.5515 -14.5515 0.276880 0.284073
run_052 310 21 50.0000 0.7-1 18.0000 11.4400 33.2900 646 38 0.322857 2010-06-26T11:37 47 544 0.200000 2010-06-28T22:02:14.286 14.4557 -14.4557 0.351494 0.360175
run_052 320 18 40.0000 0.7-1 18.0000 10.5300 32.8244 655 33 0.525000 2010-06-26T11:37 47 559 0.200000 2010-06-28T19:52:33.333 16.6172 -16.6172 0.267785 0.275549
run_052 330 14 30.0000 0.7-1 18.0000 9.01286 30.3900 667 26 0.697143 2010-06-26T11:37 46 570 0.142857 2010-06-28T17:58:34.286 18.5193 -18.5193 0.182423 0.189309
run_052 340 12 20.0000 0.7-1 18.0000 7.48000 26.5950 675 21 0.899167 2010-06-26T11:37 46 581 0.125000 2010-06-28T16:36:05.000 19.8950 -19.8950 0.584801 0.610804
run_052 350 7 10.0000 0.7-1 18.0000 5.73857 21.4600 689 13 1.14714 2010-06-26T11:37 47 597 0.228571 2010-06-28T14:53:08.571 21.6071 -21.6071 1.00042 1.08058
run_093 270 21 90.0000 0.7-1 18.0000 12.0400 30.2200 528 38 0.463333 2010-07-02T08:54 46 399 0.290476 2010-07-05T11:41:08.571 11.6548 -11.6548 0.930252 0.953224
run_093 280 22 80.0000 0.7-1 18.0000 12.1600 31.6982 518 40 0.525909 2010-07-02T08:54 46 387 0.140909 2010-07-05T13:22:10.909 9.97000 -9.97000 0.814153 0.833312
run_093 290 27 70.0000 0.7-1 18.0000 12.1400 32.8700 497 49 0.215926 2010-07-02T08:54 46 392 0.100000 2010-07-05T18:35:51.111 4.74259 -4.74259 0.279637 0.284964
run_093 300 23 60.0000 0.7-1 18.0000 11.8500 34.0000 315 42 0.314783 2010-07-02T08:54 46 398 0.152174 2010-07-05T21:05:44.348 2.24435 -2.24435 0.233514 0.238762
run_093 310 21 50.0000 0.7-1 18.0000 11.2600 33.3400 315 39 0.295238 2010-07-02T08:54 46 403 0.171429 2010-07-05T20:31:37.143 2.81238 -2.81238 0.556981 0.570736
run_093 320 22 40.0000 0.7-1 18.0000 10.3800 32.6400 306 40 0.422727 2010-07-02T08:54 46 417 0.200000 2010-07-05T20:58:05.455 2.37182 -2.37182 0.730197 0.747380
run_093 330 25 30.0000 0.7-1 18.0000 8.89760 30.2600 317 48 0.486400 2010-07-02T08:54 45 431 0.216000 2010-07-05T18:45:50.400 4.57720 -4.57720 1.18723 1.21171
run_093 340 24 20.0000 0.7-1 18.0000 7.42500 26.4350 312 43 0.412500 2010-07-02T08:54 46 446 0.0750000 2010-07-05T17:13:50.000 6.11167 -6.11167 0.970862 0.991743
run_093 350 25 10.0000 0.7-1 18.0000 5.59000 21.0525 312 43 0.393750 2010-07-02T08:54 46 458 0.100000 2010-07-05T15:57:05.000 7.39208 -7.39208 1.40956 1.43988
run_060 270 23 90.0000 0.7-1 18.0000 12.2900 30.7109 609 55 0.188261 2010-10-25T11:37 46 495 0.200000 2010-10-28T02:41:20.870 3.40913 3.40913 0.844460 0.863439
run_060 280 22 80.0000 0.7-1 18.0000 12.6500 32.7300 613 53 0.257727 2010-10-25T11:37 46 514 0.200000 2010-10-28T00:25:38.182 1.14545 1.14545 0.511546 0.523584
run_060 290 24 70.0000 0.7-1 18.0000 12.7100 33.9500 637 43 0.220833 2010-10-25T11:37 47 531 0.200000 2010-10-27T22:14:55.000 1.03083 -1.03083 0.231137 0.236108
run_060 300 20 60.0000 0.7-1 18.0000 12.4600 34.4400 650 36 0.304000 2010-10-25T11:37 47 547 0.200000 2010-10-27T19:57:30.000 3.32150 -3.32150 0.125788 0.129056
run_060 310 17 50.0000 0.7-1 18.0000 11.8700 34.0300 658 31 0.440588 2010-10-25T11:37 47 563 0.200000 2010-10-27T17:59:21.176 5.29118 -5.29118 0.276658 0.285173
run_060 320 13 40.0000 0.7-1 18.0000 10.9100 33.9000 671 24 0.593077 2010-10-25T11:37 47 578 0.200000 2010-10-27T16:03:09.231 7.22769 -7.22769 0.231056 0.240491
run_060 330 5 30.0000 0.7-1 18.0000 9.24400 31.2620 695 11 1.26000 2010-10-25T11:37 46 594 0.100000 2010-10-27T12:45:48.000 10.5140 -10.5140 0.151341 0.169204
run_098 270 25 90.0000 0.7-1 18.0000 12.5900 31.0688 523 48 0.224800 2010-12-17T12:54 46 413 0.0960000 2010-12-20T14:34:24.000 1.52480 -1.43680 1.04693 1.06851
run_098 280 18 80.0000 0.7-1 18.0000 12.8900 32.6833 475 76 0.197222 2010-12-17T12:54 47 419 0.100000 2010-12-20T14:53:26.667 1.27278 -1.11833 0.876370 0.901778
run_098 290 29 70.0000 0.7-1 18.0000 12.8400 34.0000 529 54 0.285862 2010-12-17T12:54 47 421 0.141379 2010-12-20T13:30:12.414 2.50621 -2.50621 0.301530 0.306867
run_098 300 21 60.0000 0.7-1 18.0000 12.4800 34.9000 503 38 0.202857 2010-12-17T12:54 47 426 0.0285714 2010-12-20T13:43:02.857 2.29238 -2.29238 0.133627 0.136927
run_098 310 24 50.0000 0.7-1 18.0000 11.5500 34.9600 337 43 0.370000 2010-12-17T12:54 46 437 0.200000 2010-12-20T15:07:35.000 0.885416 -0.885416 0.429282 0.438515
run_098 320 19 40.0000 0.7-1 18.0000 10.6200 33.8700 377 66 0.215789 2010-12-17T12:54 46 446 0.242105 2010-12-20T12:06:37.895 3.90158 -3.90158 0.510214 0.524195
run_098 330 26 30.0000 0.7-1 18.0000 9.21846 31.6200 354 50 0.312692 2010-12-17T12:54 45 468 0.276923 2010-12-20T10:02:27.692 5.97192 -5.97192 0.343870 0.350680
run_098 340 28 20.0000 0.7-1 18.0000 7.70715 27.7771 348 53 0.267143 2010-12-17T12:54 46 489 0.132143 2010-12-20T08:04:34.286 7.93678 -7.93678 0.525044 0.534679
run_098 350 33 10.0000 0.7-1 18.0000 5.91818 22.0648 346 61 0.381212 2010-12-17T12:54 47 509 0.0272727 2010-12-20T06:50:18.182 9.17424 -9.17424 1.21917 1.23807
run_038 270 12 90.0000 0.7-1 18.0000 12.4400 31.1991 677 20 1.32909 2011-01-29T16:54 46 403 0.427273 2011-01-31T22:11:16.364 32.2055 -32.2055 0.615916 0.645978
run_038 280 16 80.0000 0.7-1 18.0000 12.5200 32.9200 662 28 1.02062 2011-01-29T16:54 45 388 0.775000 2011-02-01T00:55:52.500 29.4619 -29.4619 0.687279 0.709819
run_038 310 22 50.0000 0.7-1 18.0000 11.5800 34.9100 487 48 0.195000 2011-01-29T16:54 46 396 0.600000 2011-02-01T23:09:54.545 7.22909 -7.22909 0.471120 0.482206
run_038 320 20 40.0000 0.7-1 18.0000 10.7000 34.0300 300 36 0.545000 2011-01-29T16:54 46 409 0.155000 2011-02-02T05:01:00.000 1.39350 -1.37650 0.819160 0.840440
run_038 330 20 30.0000 0.7-1 18.0000 9.17500 31.4900 300 36 0.530000 2011-01-29T16:54 45 422 0.130000 2011-02-02T03:54:00.000 2.49550 -2.49550 0.886005 0.909022
run_038 340 20 20.0000 0.7-1 18.0000 7.66000 27.7325 300 36 0.476500 2011-01-29T16:54 46 433 0.0300000 2011-02-02T02:22:30.000 4.02000 -4.02000 1.07347 1.10135
run_038 350 21 10.0000 0.7-1 18.0000 5.75476 22.0362 303 38 0.512381 2011-01-29T16:54 46 442 0.100000 2011-02-02T01:00:05.714 5.39381 -5.39381 1.70694 1.74909
